304	195
1024	647
304	273
304	220
304	196
304	191
304	186
304	256
304	213
304	231
304	193
304	199
304	187
304	198
304	197
304	194
304	185
304	192
304	189
304	184
304	187
304	193
304	210
304	226
304	191
304	210
304	201
88	291
32	163
88	126
88	145
368	331
80	193
32	159
80	145
80	115
80	118
80	116
64	280
80	140
80	114
80	115
80	119
128	146
80	107
80	197
80	135
80	137
80	201
80	119
80	107
80	107
256	194
80	108
80	112
80	121
80	121
80	156
80	158
80	138
80	120
80	121
80	119
80	105
80	115
80	106
80	122
80	107
80	142
512	304
80	128
80	117
80	116
80	112
80	118
80	127
80	120
80	119
80	128
80	165
80	150
80	115
80	129
80	118
80	112
80	104
80	111
80	104
80	110
80	139
80	156
80	150
80	111
80	121
80	119
80	115
80	120
80	115
80	138
80	128
80	118
80	154
1024	574
80	143
80	119
80	117
80	127
80	130
80	145
80	120
80	130
80	131
80	155
80	139
80	125
80	128
80	129
80	111
80	123
80	118
80	128
80	116
80	132
80	144
80	142
80	114
80	110
80	113
80	117
80	106
80	123
80	124
80	119
80	105
80	140
80	144
80	125
80	128
80	120
80	119
80	121
80	145
80	126
80	115
80	153
80	143
80	139
80	104
80	138
80	111
80	120
80	114
80	131
80	112
80	112
80	156
80	150
80	113
80	122
80	114
80	122
80	127
80	130
80	114
80	122
80	105
80	154
2048	293
80	117
80	131
80	128
80	135
80	107
80	110
80	119
80	115
80	128
80	164
80	141
80	134
80	128
80	121
80	128
80	175
80	119
80	110
80	105
80	116
80	163
80	136
80	110
80	117
80	3094
80	163
80	122
80	103
80	116
80	108
80	118
80	152
80	136
80	107
80	97
80	98
80	110
80	107
80	121
80	113
80	120
80	146
80	119
80	112
80	110
80	115
80	118
80	107
80	117
80	99
80	108
80	105
80	135
80	128
80	105
80	106
80	111
80	109
80	108
80	120
80	121
80	105
80	103
80	133
80	144
80	108
80	114
80	93
80	108
80	115
80	114
80	103
80	103
80	155
80	131
80	121
80	123
80	119
80	104
80	115
80	102
80	107
80	107
80	94
80	154
80	127
80	109
80	93
80	104
80	106
80	114
80	108
80	111
80	104
80	116
80	144
80	128
80	122
80	115
80	116
80	103
80	100
80	104
80	102
80	109
80	154
80	131
80	97
80	103
80	112
80	104
80	104
80	117
80	104
80	114
80	97
80	151
80	128
80	120
80	101
80	104
80	101
80	108
80	113
80	102
80	112
80	104
80	148
4096	456
80	114
80	117
80	110
80	108
80	112
80	105
80	97
80	110
80	105
80	168
80	135
80	111
80	113
80	110
80	117
80	110
80	100
80	110
80	118
80	118
80	155
80	136
80	97
80	117
80	114
80	108
80	108
80	106
80	106
80	103
80	109
80	156
80	137
80	121
80	115
80	106
80	97
80	107
80	116
80	99
80	106
80	147
80	138
80	118
80	120
80	121
80	107
80	131
80	117
80	108
80	119
80	104
80	135
80	136
80	119
80	115
80	100
80	105
80	104
80	114
80	103
80	120
80	110
80	159
80	126
80	109
80	117
80	119
80	101
80	103
80	113
80	104
80	121
80	155
80	131
80	107
80	106
80	104
80	91
80	104
80	107
80	105
80	119
80	119
80	136
80	139
80	119
80	115
80	101
80	112
80	92
80	105
80	110
80	91
80	100
80	144
80	138
80	118
80	104
80	103
80	2331
80	122
80	105
80	118
80	104
80	156
80	131
80	115
80	104
80	104
80	95
80	103
80	99
80	102
80	101
80	106
80	152
80	131
80	107
80	100
80	102
80	117
80	106
80	105
80	104
80	106
80	111
80	135
80	117
80	123
80	106
80	120
80	110
80	117
80	112
80	116
80	119
80	155
80	134
80	118
80	114
80	117
80	104
80	144
80	112
80	114
80	113
80	103
80	143
80	129
80	105
80	105
80	122
80	113
80	105
80	104
80	114
80	105
80	115
80	146
80	129
80	122
80	96
80	103
80	118
80	117
80	92
80	102
80	92
80	166
80	128
80	118
80	102
80	119
80	118
80	113
80	101
80	108
80	105
80	118
80	156
80	140
80	106
80	105
80	116
80	120
80	107
80	108
80	102
80	117
80	118
80	162
80	145
80	109
80	110
80	104
80	103
80	106
80	106
80	113
80	115
80	153
80	134
80	124
80	118
80	141
80	125
80	106
80	118
80	113
80	103
80	124
80	157
80	133
80	108
80	102
80	119
80	108
80	122
80	114
80	101
80	115
80	104
80	156
80	129
80	116
80	103
80	113
80	116
80	102
80	104
80	105
80	100
80	166
80	134
80	109
80	105
80	117
80	117
80	104
80	103
80	118
80	112
80	114
80	164
80	140
80	117
80	115
80	108
80	99
80	100
80	113
80	114
80	113
80	125
80	168
8192	488
80	135
80	116
80	114
80	112
80	105
80	113
80	106
80	113
80	115
80	158
80	126
80	112
80	113
80	95
80	106
80	112
80	116
80	102
80	95
80	102
80	147
80	126
80	107
80	104
80	112
80	117
80	106
80	117
80	110
80	105
80	108
80	152
80	127
80	105
80	105
80	121
80	105
80	117
80	103
80	117
80	104
80	160
80	127
80	124
80	118
80	114
80	119
80	109
80	2295
80	116
80	103
80	96
80	159
80	130
80	112
80	95
80	100
80	92
80	99
80	106
80	93
80	105
80	103
80	129
80	135
80	108
80	101
80	99
80	114
80	116
80	91
80	109
80	113
80	161
80	129
80	105
80	102
80	114
80	110
80	110
80	110
80	110
80	115
80	118
80	137
80	136
80	104
80	97
80	116
80	114
80	115
80	100
80	99
80	115
80	117
80	144
80	137
80	111
80	111
80	101
80	108
80	90
80	97
80	90
80	114
80	153
80	127
80	106
80	110
80	99
80	102
80	110
80	113
80	111
80	103
80	92
80	141
80	137
80	117
80	104
80	123
80	100
80	124
80	100
80	101
80	90
80	91
80	131
80	124
80	112
80	101
80	101
80	112
80	104
80	109
80	98
80	90
80	162
80	132
80	107
80	99
80	101
80	114
80	109
80	113
80	103
80	115
80	112
80	169
80	129
80	111
80	130
80	110
80	119
80	110
80	107
80	110
80	111
80	104
80	131
80	129
80	109
80	110
80	99
80	91
80	89
80	115
80	100
80	109
80	161
80	129
80	118
80	104
80	102
80	114
80	91
80	117
80	103
80	103
80	105
80	142
80	130
80	120
80	100
80	106
80	110
80	111
80	105
80	89
80	90
80	101
80	148
80	155
80	112
80	113
80	103
80	114
80	89
80	101
80	99
80	120
80	155
80	145
80	107
80	104
80	101
80	102
80	108
80	110
80	100
80	98
80	111
80	138
80	128
80	109
80	102
80	105
80	99
80	108
80	109
80	100
80	152
80	101
80	134
80	124
80	115
80	103
80	95
80	100
80	101
80	111
80	101
80	109
80	138
80	120
80	110
80	101
80	103
80	100
80	111
80	98
80	112
80	99
80	98
80	142
80	121
80	96
80	91
80	92
80	108
80	103
80	91
80	2467
80	107
80	111
80	131
80	124
80	105
80	99
80	112
80	92
80	101
80	99
80	92
80	102
80	154
80	135
80	106
80	100
80	113
80	93
80	109
80	91
80	97
80	98
80	100
80	136
80	125
80	115
80	93
80	99
80	103
80	101
80	100
80	101
80	100
80	102
80	132
80	116
80	115
80	111
80	91
80	93
80	105
80	104
80	92
80	100
80	158
80	123
80	105
80	92
80	101
80	113
80	112
80	121
80	103
80	112
80	103
80	147
80	127
80	112
80	99
80	111
80	100
80	100
80	102
80	101
80	111
80	109
80	151
80	112
80	108
80	114
80	112
80	93
80	101
80	97
80	100
80	99
80	141
80	122
80	104
80	100
80	113
80	102
80	107
80	109
80	112
80	102
80	100
80	134
80	126
80	114
80	101
80	101
80	112
80	102
80	92
80	92
80	102
80	120
80	140
80	122
80	105
80	102
80	128
80	109
80	115
80	103
80	92
80	91
80	159
80	115
80	102
80	99
80	102
80	113
80	109
80	108
80	101
80	99
80	88
80	136
80	126
80	105
80	90
80	107
80	100
80	100
80	111
80	92
80	100
80	101
80	132
80	123
80	113
80	102
80	91
80	109
80	114
80	115
80	120
80	90
80	140
80	127
80	114
80	97
80	100
80	103
80	103
80	107
80	102
80	99
80	108
80	146
80	117
80	121
80	112
80	108
80	102
80	116
80	99
80	88
80	101
80	113
80	141
80	115
80	108
80	108
80	98
80	110
80	101
80	100
80	95
80	98
80	148
80	113
80	100
80	102
80	102
80	100
80	88
80	93
80	109
80	114
80	102
80	141
80	122
80	102
80	110
80	102
80	108
80	109
80	101
80	110
80	103
80	100
80	128
80	116
80	118
80	114
80	109
80	90
80	100
80	120
80	101
80	2260
80	166
80	134
80	106
80	101
80	107
80	98
80	102
80	106
80	108
80	93
80	97
80	138
80	136
80	107
80	90
80	98
80	111
80	109
80	108
80	100
80	101
80	102
80	146
80	125
80	108
80	100
80	110
80	101
80	100
80	101
16	224
96	155
64	265
16	132
8	141
32	151
64	130
11	313
64	515
64	339
416	715
64	280
20	277
20	129
11	173
11	170
416	393
20	175
11	187
1664	681
20	151
20	154
832	354
1536	270
64	174
64	141
80	522
8008	1048
32	289
32	145
320	667
32	184
640	399
32	164
48	216
96	180
1280	829
64	188
192	282
128	154
384	370
2560	622
256	352
768	285
5120	406
512	272
1536	199
10240	413
1024	388
3072	197
20480	173
2048	167
6144	174
40960	4168
4096	416
12288	423
81920	581
8192	2234
24576	198
163840	2976
16384	237
49152	350
327680	1789
32768	353
98304	355
655360	2565
65536	313
196608	241
32	291
32	144
56072	2407
32	218
32	156
32	126
32	139
32	122
32	439
64	158
7992	334
7984	430
80	235
15968	296
7992	127
7984	251
16	252
8	196
32	140
20	339
20	235
11	349
20	158
11	213
64	243
12	124
416	568
20	183
11	206
416	461
1664	364
20	180
11	184
832	744
80	191
15968	621
7992	407
7984	201
80	197
15968	204
7992	109
80	200
15984	157
80	134
8008	142
80	168
16016	154
80	122
8024	129
80	182
16048	155
8032	105
16	135
8	146
32	122
832	393
80	199
16064	218
80	195
80	140
8056	145
112144	1055
8040	1528
16	221
8	160
32	127
832	530
16	182
8	135
32	144
832	412
16	168
8	163
32	117
832	469
16	172
8	155
32	137
832	451
8016	373
16	157
8	157
32	116
832	367
8000	274
16	139
8	150
32	113
832	414
16	244
8	185
32	125
832	1188
80	213
16000	1052
80	118
8016	254
80	483
16032	1367
80	233
8032	253
16	395
8	170
32	172
832	933
8016	494
16	221
8	190
32	153
832	756
7992	311
7968	1117
16	390
8	274
32	141
832	905
80	318
15936	655
7976	226
16	199
8	185
32	178
832	703
7968	729
7960	1490
16	401
8	291
32	225
832	1021
16	336
8	359
32	216
832	1135
7936	986
7928	806
16	366
8	537
32	186
832	960
7920	403
16	301
8	299
32	188
832	782
80	369
15840	963
7928	253
80	1119
15856	1299
7936	232
16	443
8	213
32	191
832	1095
80	454
15872	505
80	334
80	209
7960	223
16	277
8	290
32	202
832	846
80	1052
15920	2383
80	512
7976	433
16	498
8	196
32	254
832	1690
7968	684
16	252
8	270
32	219
832	1130
80	298
15936	746
80	247
7984	281
7968	2530
16	748
8	310
32	252
832	1277
7944	826
16	253
8	274
32	247
832	704
7936	465
7928	1200
16	443
8	270
32	217
832	1351
80	385
15856	1377
80	269
80	238
7952	275
16	239
8	228
32	172
832	698
7944	883
80	531
15888	1768
80	329
80	292
7968	230
16	408
8	306
32	236
832	1271
80	355
15936	476
7976	218
16	260
8	289
32	221
832	866
7968	807
7952	815
16	371
8	263
32	250
832	1389
7936	368
16	304
8	315
32	214
832	987
7928	350
80	948
15856	18049
80	603
80	419
7952	465
16	429
8	336
32	244
832	1405
7944	1024
16	251
8	302
32	231
832	706
80	379
15888	1003
80	212
80	231
7968	217
80	1042
15936	2522
80	477
7984	548
16	413
8	213
32	217
832	1249
80	377
15968	516
80	223
80	230
8008	224
16	251
8	290
32	248
832	931
7984	762
80	1873
15968	2779
80	348
8000	819
16	492
8	334
32	219
832	1160
80	314
16000	560
80	229
8016	256
16	330
8	273
32	213
832	1728
8000	939
80	1235
16000	3538
8008	316
16	346
8	215
32	187
832	1497
80	509
16016	523
80	291
8024	220
16	236
8	247
32	193
832	1133
8000	880
7984	837
16	416
8	321
32	217
832	1140
16	329
8	336
32	198
832	1085
80	356
15968	1792
80	302
8000	250
7976	847
16	691
8	285
32	219
832	1249
16	377
8	316
32	247
832	963
7952	1298
80	1200
15904	1713
80	332
80	344
7976	263
16	426
8	254
32	206
832	959
80	358
15952	468
80	253
7992	237
16	221
8	271
32	200
832	916
80	731
15984	1911
80	316
8008	304
16	341
8	242
32	215
832	980
80	367
16016	488
8016	194
16	276
8	257
32	232
832	818
8000	834
7976	1229
16	424
8	248
32	247
832	1135
7960	1044
16	237
8	246
32	232
832	884
80	395
15920	1397
80	376
7976	315
7960	870
16	405
8	292
32	187
832	1357
7936	1156
16	229
8	200
32	148
832	539
80	298
15872	597
7944	133
7920	1206
16	416
8	252
32	201
832	1127
80	346
15840	1525
80	318
7936	241
16	290
8	249
32	200
832	955
80	352
15872	338
7944	204
7936	798
16	375
8	294
32	208
832	1409
80	302
15872	1236
80	327
7952	214
16	303
8	242
32	184
832	783
80	334
15904	769
80	279
80	366
7976	306
7960	2102
16	472
8	270
32	173
832	964
7952	495
16	273
8	247
32	183
832	774
80	418
15904	1146
80	306
7968	298
80	941
15936	2540
80	485
80	339
7992	402
16	403
8	254
32	247
832	1244
7976	699
16	261
8	239
32	253
832	1042
7960	530
16	1057
8	334
32	233
832	1550
16	401
8	305
32	204
832	815
80	328
15920	13130
7968	278
7960	1214
16	702
8	221
32	217
832	954
7944	1472
16	243
8	212
32	190
832	1070
7920	1300
16	453
8	261
32	207
832	1045
16	370
8	310
32	213
832	715
7912	833
80	973
15824	2833
80	388
80	224
7936	289
16	512
8	253
32	177
832	1506
80	350
15872	508
80	225
7952	214
16	293
8	240
32	168
832	885
80	292
15904	1055
80	176
7968	248
7960	1276
16	384
8	392
32	201
832	1543
80	429
15920	1499
80	282
80	219
7984	255
16	280
8	291
32	205
832	708
7968	813
80	1208
15936	2568
7976	381
16	440
8	290
32	233
832	1095
80	372
15952	546
80	273
80	213
8000	292
16	271
8	280
32	259
832	731
80	367
16000	432
80	240
80	197
8024	192
80	1094
16048	2178
80	425
8040	430
16	483
8	270
32	224
832	1698
16	357
8	266
32	231
832	1111
80	323
16080	494
80	348
8056	272
80	1110
16112	2482
8064	299
16	371
8	244
32	218
832	1260
80	370
16128	452
80	233
80	237
8088	251
16	237
8	309
32	249
832	895
8064	908
80	660
16128	1795
80	293
8080	292
16	469
8	237
32	240
832	1573
8064	923
16	265
8	290
32	239
832	847
8056	498
8048	1350
16	16906
8	248
32	191
832	1052
80	379
16096	1150
8056	215
16	285
8	255
32	197
832	886
80	350
16112	439
80	308
80	213
8080	246
8072	1420
16	427
8	262
32	174
832	1336
8064	1117
16	277
8	239
32	189
832	806
8056	409
80	528
16112	2069
80	703
8072	251
16	417
8	357
32	249
832	1189
8056	489
16	264
8	275
32	190
832	911
8040	1122
8016	1184
16	531
8	476
32	294
832	1071
80	360
16032	1854
80	350
80	365
8040	315
16	269
8	449
32	300
832	829
80	329
16080	604
80	309
8056	405
16	584
8	526
32	292
832	1401
80	417
16112	1722
80	383
80	403
8080	382
16	344
8	503
32	312
832	745
8056	2159
16	605
8	293
32	186
832	1108
8040	469
16	296
8	260
32	180
832	726
8016	411
8008	1149
16	916
8	278
32	212
832	1033
80	371
16016	1330
80	300
8024	217
16	315
8	350
32	217
832	780
80	314
16048	430
80	246
8040	227
80	914
16080	1982
80	630
8056	401
16	828
8	285
32	221
832	1125
80	376
16112	522
8064	174
16	273
8	278
32	170
832	962
8048	1237
8024	1205
16	445
8	338
32	221
832	1189
80	394
16048	1617
80	277
8040	256
16	248
8	278
32	273
832	754
8024	864
8008	1279
16	454
8	274
32	248
832	1376
8000	1260
16	282
8	260
32	227
832	771
7984	440
7960	1290
16	435
8	233
32	172
832	1241
7952	1338
16	260
8	289
32	217
832	1012
80	331
15904	1046
80	302
7968	338
80	1175
15936	2514
80	528
7984	496
16	404
8	307
32	193
832	1905
80	364
15968	601
80	374
80	255
8008	292
16	270
8	218
32	182
832	869
80	327
16016	433
80	227
8024	241
8016	868
16	464
8	246
32	202
832	1294
8008	1330
16	229
8	235
32	208
832	884
80	447
16016	1076
8016	230
8000	1260
16	402
8	341
32	227
832	1303
80	329
16000	1304
8008	241
16	294
8	262
32	194
832	763
80	367
16016	436
80	222
8024	225
80	984
16048	2000
80	405
80	222
8048	256
16	454
8	228
32	203
832	2065
16	400
8	389
32	252
832	1067
8040	495
8032	1218
16	405
8	264
32	205
832	1285
80	388
16064	1327
80	271
80	201
8056	314
16	254
8	320
32	201
832	928
80	369
16112	628
8064	204
80	610
16128	1713
80	319
8080	310
16	406
8	271
32	220
832	991
8056	744
16	263
8	291
32	253
832	916
8040	455
16	901
8	358
32	213
832	1353
8016	569
16	266
8	282
32	249
832	962
80	382
16032	1660
80	405
80	255
8040	272
8016	1906
16	408
8	304
32	183
832	985
7992	493
16	256
8	261
32	217
832	922
80	337
15984	1095
80	287
80	227
8016	260
8008	1250
16	527
8	206
32	208
832	1172
80	386
16016	1130
80	310
80	223
8032	257
16	351
8	265
32	213
832	745
8008	1341
16	376
8	245
32	177
832	1153
80	387
16016	1399
8016	251
16	255
8	228
32	212
832	1294
7992	731
7968	886
16	404
8	298
32	239
832	1250
7960	1144
16	277
8	270
32	260
832	794
80	393
15920	781
80	302
80	217
7984	219
7960	2458
16	446
8	465
32	260
832	1147
7936	493
16	295
8	334
32	247
832	617
80	402
15872	1017
7944	206
7920	1250
16	460
8	222
32	207
832	1232
16	354
8	336
32	208
832	1036
80	371
15840	1517
80	304
80	283
7944	240
80	994
15888	2265
7952	351
16	403
8	603
32	176
832	1633
80	355
15904	663
7960	222
16	275
8	296
32	244
832	633
7952	1197
16	532
8	348
32	219
832	1086
80	412
15904	1658
7960	184
16	260
8	299
32	214
832	1008
7944	922
80	936
15888	2233
80	481
7960	433
16	479
8	261
32	224
832	1584
7952	748
16	248
8	285
32	208
832	756
80	330
15904	828
80	239
7968	246
16	608
8	652
32	203
832	1259
7960	560
16	290
8	231
32	211
832	1074
80	448
15920	1406
80	294
80	216
7984	257
16	517
8	409
32	213
832	1236
16	335
8	310
32	238
832	1178
7976	533
7952	1319
16	428
8	244
32	254
832	1142
16	337
8	368
32	259
832	1033
80	365
15904	1450
80	331
80	250
7976	246
7960	815
16	471
8	301
32	189
832	966
80	337
15920	1284
80	298
80	200
7984	232
16	240
8	270
32	202
832	645
7960	749
7944	1263
16	468
8	346
32	205
832	1218
80	362
15888	1415
80	263
7960	276
16	236
8	285
32	210
832	954
7952	925
80	566
15904	1568
80	1441
80	287
7976	268
16	313
8	301
32	221
832	1010
7968	1230
16	256
8	336
32	249
832	867
7952	471
16	846
8	271
32	262
832	1427
80	387
15904	1377
80	236
7968	287
16	268
8	321
32	201
832	998
80	284
15936	549
80	342
7984	230
80	1069
15968	1202
7992	291
16	450
8	224
32	200
832	1015
80	308
15984	454
8000	212
16	243
8	307
32	220
832	929
7992	1333
7976	1230
16	456
8	344
32	218
832	1253
7952	994
16	275
8	257
32	206
832	867
7936	452
80	560
15872	5534
80	1462
7952	557
16	716
8	2372
32	831
832	1282
7944	748
16	280
8	268
32	195
832	932
80	697
15888	1513
80	317
7960	253
7952	853
16	382
8	293
32	259
832	1298
7928	1221
16	243
8	265
32	247
832	838
7912	481
7904	1166
16	16809
8	273
32	223
832	1184
7880	954
16	275
8	230
32	239
832	738
7872	448
7856	911
16	410
8	250
32	208
832	1408
80	414
15712	1423
7864	208
16	272
8	298
32	178
832	742
7840	777
80	941
15680	2021
80	325
80	202
7864	230
16	450
8	332
32	173
832	1092
7848	835
16	321
8	278
32	236
832	785
7824	481
7808	1295
16	438
8	292
32	233
832	1176
16	324
8	351
32	227
832	881
80	437
15616	990
80	310
80	230
7832	268
7824	2740
16	529
8	305
32	215
832	1077
80	406
15648	876
80	304
7840	287
16	287
8	290
32	229
832	870
7832	660
7808	868
16	479
8	278
32	233
832	1000
7800	1078
16	252
8	235
32	206
832	910
7776	865
16	478
8	295
32	178
832	1424
16	380
8	311
32	294
832	866
7768	1174
80	720
15536	1497
80	278
7784	251
16	615
8	219
32	230
832	1166
80	287
15568	589
7792	198
16	224
8	292
32	202
832	880
80	372
15584	470
80	226
7808	231
80	1121
15616	1830
80	327
80	223
7832	237
16	439
8	250
32	167
832	1109
7808	795
16	257
8	263
32	201
832	953
7800	399
80	1017
15600	2571
7808	446
16	455
8	317
32	212
832	1764
7784	886
16	258
8	320
32	211
832	765
80	359
15568	905
80	222
7800	275
80	1076
15600	1133
7808	414
16	447
8	332
32	203
832	1142
7784	900
16	274
8	234
32	202
832	789
80	375
15568	892
80	243
80	205
7808	266
7784	1448
16	461
8	260
32	223
832	1084
7776	489
16	307
8	315
32	218
832	783
7752	336
80	589
15504	1820
80	234
80	228
7776	268
16	401
8	352
32	223
832	1206
16	350
8	255
32	220
832	708
7752	803
16	448
8	267
32	174
832	1186
16	358
8	315
32	214
832	756
80	336
15504	1379
7760	246
7752	1455
16	424
8	298
32	250
832	1197
80	360
15504	1128
80	258
7768	284
16	290
8	227
32	212
832	999
80	323
15536	342
80	203
80	164
7792	141
16	1026
8	447
32	286
832	1505
80	351
15584	1601
80	288
7808	273
16	238
8	275
32	201
832	1089
80	331
15616	461
7816	187
7808	1340
16	638
8	315
32	243
832	1270
7784	996
16	315
8	282
32	216
832	1088
7768	438
7744	2157
16	515
8	319
32	210
832	1128
80	309
15488	1194
80	402
7760	275
16	260
8	264
32	169
832	760
80	278
15520	465
80	327
7776	249
16	948
8	422
32	236
832	1080
7752	1394
16	262
8	280
32	227
832	997
7736	790
7720	1763
16	448
8	284
32	236
832	1042
16	342
8	313
32	245
832	956
7712	1301
16	442
8	300
32	226
832	1416
80	426
15424	1398
80	303
80	207
7736	236
16	284
8	319
32	234
832	740
80	302
15472	463
80	269
80	224
7760	189
7736	1407
16	676
8	313
32	208
832	1289
80	333
15472	1283
80	322
7752	274
16	287
8	264
32	233
832	981
7728	874
16	451
8	324
32	194
832	1099
7712	1138
16	378
8	458
32	256
832	842
80	353
15424	1176
80	266
80	215
7736	235
80	1068
15472	2459
80	569
7752	436
16	420
8	295
32	213
832	1380
7744	842
16	282
8	341
32	218
832	775
80	1018
15488	2194
80	436
80	344
7768	292
16	407
8	243
32	217
832	1205
80	353
15536	465
80	349
7784	246
16	255
8	287
32	203
832	807
7760	1309
80	897
15520	2173
7768	332
16	421
8	234
32	198
832	1154
80	361
15536	566
80	240
80	242
7792	232
16	254
8	298
32	223
832	981
80	334
15584	564
80	248
7808	226
7800	9802
16	408
8	316
32	236
832	1236
80	396
15600	979
7808	240
16	275
8	281
32	204
832	895
7800	1113
7784	1324
16	453
8	228
32	257
832	1230
80	380
15568	1941
80	380
7800	285
16	276
8	275
32	211
832	901
7776	842
7752	956
16	446
8	383
32	277
832	1205
7736	1124
16	295
8	254
32	230
832	841
80	1061
15472	2372
80	485
80	354
7760	446
16	724
8	375
32	204
832	1073
7736	887
16	275
8	313
32	212
832	764
80	323
15472	767
80	226
7752	240
80	1107
15504	20020
7760	193
16	451
8	315
32	195
832	1037
7736	1090
16	276
8	279
32	199
832	641
7728	419
7704	1234
16	447
8	314
32	211
832	1210
7696	350
16	288
8	284
32	187
832	681
7688	327
16	932
8	875
32	230
832	1301
7664	1218
16	307
8	287
32	251
832	643
80	411
15328	938
7672	204
7648	2423
16	631
8	339
32	219
832	1259
80	356
15296	1123
80	265
7664	269
16	220
8	289
32	216
832	723
80	298
15328	551
80	203
80	215
7688	625
80	882
15376	1672
80	311
7704	261
16	430
8	565
32	190
832	989
7680	855
16	227
8	231
32	209
832	913
7672	794
80	1018
15344	2524
80	548
7688	556
16	417
8	268
32	222
832	1283
80	386
15376	979
80	254
7704	276
16	268
8	288
32	190
832	869
7688	12493
80	876
15376	2450
7696	352
16	446
8	228
32	213
832	1121
80	354
15392	546
80	241
7712	269
16	236
8	283
32	170
832	749
7688	716
7680	2300
16	427
8	281
32	240
832	1035
80	403
15360	1062
80	299
80	276
7704	381
16	257
8	343
32	245
832	634
80	313
15408	952
80	236
7720	288
80	516
15440	1316
80	284
80	295
7744	268
16	331
8	419
32	217
832	970
80	326
15488	364
7752	154
16	179
8	208
32	199
832	735
7728	1204
16	537
8	328
32	205
832	1467
7720	942
16	263
8	263
32	217
832	764
80	351
15440	1011
7728	209
80	1035
15456	1228
80	478
7744	381
16	809
8	366
32	229
832	1279
7720	1068
16	233
8	250
32	207
832	704
80	351
15440	925
7728	218
80	614
15456	1584
80	343
7744	276
16	412
8	279
32	266
832	1166
16	346
8	315
32	244
832	933
80	290
15488	524
7752	174
7728	895
16	461
8	289
32	241
832	1369
80	347
15456	1300
80	250
7744	259
16	260
8	252
32	204
832	759
80	322
15488	505
80	273
7760	256
80	1000
15520	2884
80	564
7776	467
16	431
8	352
32	231
832	1100
